subject,trial,image,time,Fixation POG X,Fixation POG Y,Fixation POG time since calibration,Fixation POG duration,Fixation POG ID,Valid POG fixation?,Best POG X,Best POG Y,Valid Best POG fixation?
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.33031,0.33843,0.60157,30.77179,0.47653,3739,0,0.33233,0.61747,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.34692,0.34881,0.58952,30.77179,0.47653,3739,0,0.36957,0.56543,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.36310,0.34873,0.58759,31.31405,0.04905,3740,1,0.34847,0.58178,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.37954,0.34874,0.58576,31.31405,0.06549,3740,1,0.34882,0.57847,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.39595,0.34986,0.58488,31.31405,0.08191,3740,1,0.35541,0.58049,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.41235,0.34982,0.58163,31.31405,0.09830,3740,1,0.34960,0.56211,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.42881,0.34984,0.57876,31.31405,0.11476,3740,1,0.34997,0.55865,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.44525,0.34947,0.57319,31.31405,0.13120,3740,1,0.34653,0.52866,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.46170,0.35273,0.56532,31.31405,0.14765,3740,1,0.38209,0.49448,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.47807,0.35545,0.55854,31.31405,0.16402,3740,1,0.38258,0.49078,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.49446,0.35638,0.55648,31.31405,0.18041,3740,1,0.36663,0.53374,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.51094,0.35737,0.55162,31.31405,0.19689,3740,1,0.36934,0.49341,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.52739,0.35823,0.54747,31.31405,0.21334,3740,1,0.36934,0.49341,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.54382,0.35894,0.54420,31.31405,0.22977,3740,1,0.36893,0.49854,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.56018,0.36002,0.54243,31.31405,0.24613,3740,1,0.37613,0.51582,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.57664,0.36096,0.54086,31.31405,0.26259,3740,1,0.37613,0.51582,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.59309,0.36137,0.53960,31.31405,0.27904,3740,1,0.36826,0.51818,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.60955,0.36806,0.51306,31.31405,0.27904,3740,0,0.36083,0.51526,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.62600,0.36445,0.51416,31.31405,0.27904,3740,0,0.36083,0.51526,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.64233,0.36972,0.51360,31.31405,0.27904,3740,0,0.38027,0.51249,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.65879,0.37027,0.51931,31.60955,0.04924,3741,1,0.37190,0.53641,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.67523,0.37059,0.52273,31.60955,0.06568,3741,1,0.37190,0.53641,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.69166,0.36983,0.52462,31.60955,0.08211,3741,1,0.36602,0.53410,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.70810,0.36886,0.52376,31.60955,0.09855,3741,1,0.36302,0.51859,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.72444,0.36813,0.52311,31.60955,0.11489,3741,1,0.36302,0.51859,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.74091,0.36869,0.51987,31.60955,0.13136,3741,1,0.37321,0.49396,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.75739,0.36911,0.51938,31.60955,0.14784,3741,1,0.37288,0.51498,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.77383,0.36946,0.51898,31.60955,0.16428,3741,1,0.37288,0.51498,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.79028,0.37081,0.51638,31.60955,0.18073,3741,1,0.38570,0.48770,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.80665,0.37141,0.51634,31.60955,0.19710,3741,1,0.37869,0.51586,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.82313,0.37193,0.51630,31.60955,0.21358,3741,1,0.37869,0.51586,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.83939,0.37350,0.51615,31.60955,0.22984,3741,1,0.39535,0.51398,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.85582,0.37466,0.51416,31.60955,0.24627,3741,1,0.39206,0.48428,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.87230,0.37568,0.51240,31.60955,0.26275,3741,1,0.39206,0.48428,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.88868,0.37564,0.51291,31.60955,0.27913,3741,1,0.37498,0.52167,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.90512,0.37548,0.51397,31.60955,0.29557,3741,1,0.37264,0.53299,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.92150,0.37534,0.51492,31.60955,0.31195,3741,1,0.37264,0.53299,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.93793,0.37517,0.51520,31.60955,0.32838,3741,1,0.37186,0.52066,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.95438,0.37470,0.51742,31.60955,0.34483,3741,1,0.36475,0.56407,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.97078,0.37427,0.51945,31.60955,0.36123,3741,1,0.36475,0.56407,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,31.98723,0.37444,0.51993,31.60955,0.37768,3741,1,0.37840,0.53096,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.00365,0.37419,0.52085,31.60955,0.39410,3741,1,0.36820,0.54297,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.02013,0.37396,0.52170,31.60955,0.41058,3741,1,0.36820,0.54297,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.03659,0.37384,0.52274,31.60955,0.42704,3741,1,0.37076,0.54975,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.05301,0.37311,0.52498,31.60955,0.44346,3741,1,0.35347,0.58545,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.06947,0.37244,0.52706,31.60955,0.45992,3741,1,0.35347,0.58545,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.08588,0.37182,0.52745,31.60955,0.47633,3741,1,0.35381,0.53865,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.10244,0.37108,0.52669,31.60955,0.49289,3741,1,0.34893,0.50383,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.11880,0.37039,0.52597,31.60955,0.50925,3741,1,0.34893,0.50383,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.13549,0.37031,0.52572,31.60955,0.52594,3741,1,0.36801,0.51761,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.15192,0.37021,0.52604,31.60955,0.54237,3741,1,0.36694,0.53663,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.16833,0.37012,0.52634,31.60955,0.55878,3741,1,0.36694,0.53663,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.18480,0.37013,0.52648,31.60955,0.57525,3741,1,0.37036,0.53126,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.20119,0.37034,0.52635,31.60955,0.59164,3741,1,0.37812,0.52154,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.21738,0.37055,0.52622,31.60955,0.60783,3741,1,0.37812,0.52154,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.23410,0.37070,0.52651,31.60955,0.62455,3741,1,0.37659,0.53744,1
s998,8,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_5d6.jpg,32.25055,0.37093,0.52650,31.60955,0.64100,3741,1,0.37980,0.52616,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.67732,0.28917,0.52206,32.62795,0.04937,3742,1,0.28488,0.51237,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.69395,0.29162,0.51456,32.62795,0.06599,3742,1,0.30141,0.48455,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.71032,0.29329,0.50919,32.62795,0.08237,3742,1,0.30162,0.48234,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.72670,0.29439,0.51158,32.62795,0.09875,3742,1,0.30100,0.52591,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.74318,0.29468,0.51424,32.62795,0.11523,3742,1,0.29671,0.53287,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.75963,0.29492,0.51607,32.62795,0.13168,3742,1,0.29690,0.53073,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.77604,0.29514,0.51747,32.62795,0.14809,3742,1,0.29708,0.53004,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.79253,0.29559,0.51750,32.62795,0.16457,3742,1,0.30008,0.51783,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.80890,0.29596,0.51753,32.62795,0.18095,3742,1,0.30008,0.51783,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.82531,0.29560,0.51891,32.62795,0.19735,3742,1,0.29123,0.53547,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.84169,0.29567,0.51942,32.62795,0.21374,3742,1,0.29655,0.52602,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.85814,0.29572,0.51999,32.62795,0.23018,3742,1,0.29639,0.52805,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.87456,0.29597,0.52024,32.62795,0.24660,3742,1,0.29980,0.52391,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.89093,0.29531,0.52080,32.62795,0.26298,3742,1,0.28479,0.52977,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.90742,0.29472,0.52141,32.62795,0.27946,3742,1,0.28462,0.53181,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.92379,0.29410,0.52416,32.62795,0.29584,3742,1,0.28295,0.57373,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.94022,0.29326,0.52633,32.62795,0.31227,3742,1,0.27725,0.56745,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.95665,0.29249,0.52838,32.62795,0.32870,3742,1,0.27713,0.56943,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.97308,0.29284,0.52808,32.62795,0.34513,3742,1,0.30021,0.52182,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,32.98944,0.29215,0.52937,32.62795,0.36149,3742,1,0.27686,0.55765,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.00587,0.29150,0.53063,32.62795,0.37791,3742,1,0.27674,0.55964,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.02233,0.29060,0.53282,32.62795,0.39437,3742,1,0.26896,0.58545,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.03872,0.29021,0.53400,32.62795,0.41077,3742,1,0.28039,0.56333,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.05517,0.28985,0.53508,32.62795,0.42722,3742,1,0.28039,0.56333,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.07164,0.28911,0.53633,32.62795,0.44368,3742,1,0.26914,0.57005,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.08797,0.28889,0.53573,32.62795,0.46001,3742,1,0.28297,0.51885,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.10442,0.28870,0.53517,32.62795,0.47647,3742,1,0.28297,0.51885,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.12082,0.34462,0.56621,32.62795,0.47647,3742,0,1.06240,0.69863,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.13736,0.69440,0.63932,32.62795,0.47647,3742,0,1.04419,0.71244,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.15384,0.81100,0.66369,32.62795,0.47647,3742,0,1.04419,0.71244,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.17020,1.03770,0.70905,32.62795,0.47647,3742,0,1.02472,0.70227,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.18690,1.05219,0.72020,32.62795,0.47647,3742,0,1.06668,0.73136,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.20410,1.05702,0.72392,32.62795,0.47647,3742,0,1.06668,0.73136,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.21968,0.77808,0.65888,32.62795,0.47647,3742,0,0.20088,0.51394,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.23609,0.82105,0.67832,32.62795,0.47647,3742,0,0.86401,0.69775,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.25318,0.83537,0.68480,32.62795,0.47647,3742,0,0.86401,0.69775,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.26899,0.83868,0.67042,33.21968,0.04931,3743,1,0.84860,0.62729,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.28544,0.83554,0.66257,33.21968,0.06577,3743,1,0.82302,0.63114,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.30186,0.83346,0.65733,33.21968,0.08218,3743,1,0.82302,0.63114,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.31824,0.74557,0.62308,33.21968,0.09856,3743,1,0.21828,0.41757,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.33475,0.67999,0.59646,33.21968,0.11507,3743,1,0.22089,0.41015,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.35113,0.62898,0.57576,33.21968,0.13145,3743,1,0.22089,0.41015,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.36754,0.65101,0.58199,33.21968,0.14786,3743,1,0.84926,0.63803,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.38396,0.66907,0.58709,33.21968,0.16428,3743,1,0.84976,0.63817,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.40042,0.68413,0.59135,33.21968,0.18074,3743,1,0.84976,0.63817,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.41681,0.69826,0.59617,33.21968,0.19713,3743,1,0.86779,0.65395,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.43328,0.71156,0.59964,33.21968,0.21360,3743,1,0.88450,0.64482,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.44968,0.69502,0.58212,33.21968,0.21360,3743,0,0.88450,0.64482,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.46613,0.77899,0.60018,33.21968,0.21360,3743,0,0.86296,0.61825,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.48241,0.81188,0.60459,33.21968,0.21360,3743,0,0.87767,0.61339,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.49901,0.87277,0.61501,33.21968,0.21360,3743,0,0.87767,0.61339,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.51543,0.87357,0.61043,33.21968,0.21360,3743,0,0.87438,0.60585,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.53237,0.87948,0.62158,33.21968,0.21360,3743,0,0.89128,0.64387,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.54830,0.88243,0.62715,33.49901,0.04929,3744,1,0.89128,0.64387,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.56473,0.88293,0.62917,33.49901,0.06572,3744,1,0.88495,0.63725,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.58114,0.87968,0.63246,33.49901,0.08213,3744,1,0.86345,0.64887,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.59773,0.87683,0.63501,33.49901,0.09872,3744,1,0.85967,0.65035,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.61393,0.87295,0.63773,33.49901,0.11492,3744,1,0.84585,0.65679,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.63032,0.87196,0.64114,33.49901,0.13131,3744,1,0.86404,0.66837,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.64679,0.87078,0.64401,33.49901,0.14778,3744,1,0.86009,0.66984,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.66357,0.87092,0.64420,33.49901,0.16456,3744,1,0.87236,0.64610,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.67986,0.86879,0.64780,33.49901,0.18084,3744,1,0.84538,0.68746,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.69620,0.86668,0.65096,33.49901,0.19719,3744,1,0.84136,0.68890,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.71265,0.86428,0.64872,33.49901,0.21363,3744,1,0.83301,0.61950,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.72905,0.86086,0.65150,33.49901,0.23004,3744,1,0.81297,0.69042,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.74545,0.85762,0.65402,33.49901,0.24643,3744,1,0.80907,0.69191,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.76195,0.85602,0.65343,33.49901,0.26294,3744,1,0.83038,0.64386,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.77843,0.85255,0.65082,33.49901,0.27942,3744,1,0.79353,0.60658,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.79488,0.84934,0.64854,33.49901,0.29587,3744,1,0.79163,0.60751,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.81137,0.84595,0.65006,33.49901,0.31236,3744,1,0.78147,0.67888,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.82774,0.77529,0.63060,33.49901,0.31236,3744,0,0.23217,0.33627,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.84413,0.50373,0.48343,33.49901,0.31236,3744,0,0.23217,0.33627,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.86166,0.60723,0.51989,33.49901,0.31236,3744,0,0.81424,0.59281,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.87713,0.61926,0.51144,33.49901,0.31236,3744,0,0.81138,0.60525,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.89354,0.71617,0.55794,33.49901,0.31236,3744,0,0.81307,0.60445,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.90973,0.74684,0.59045,33.49901,0.31236,3744,0,0.80820,0.65546,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.92630,0.81159,0.64171,33.49901,0.31236,3744,0,0.81351,0.66523,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.94276,0.81344,0.65310,33.49901,0.31236,3744,0,0.81528,0.66448,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.95915,0.81134,0.65921,33.49901,0.31236,3744,0,0.80715,0.67143,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.97557,0.81224,0.66176,33.92630,0.04927,3745,1,0.81495,0.66943,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,33.99202,0.81314,0.66315,33.92630,0.06573,3745,1,0.81674,0.66870,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,34.00846,0.81392,0.66330,33.92630,0.08216,3745,1,0.81781,0.66405,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,34.02488,0.81402,0.66136,33.92630,0.09858,3745,1,0.81462,0.64969,1
s998,9,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_rev_7d8.jpg,34.04130,0.81410,0.65990,33.92630,0.11501,3745,1,0.81462,0.64969,1
