trial,image,time,Fixation POG X,Fixation POG Y,Fixation POG time since calibration,Fixation POG duration,Fixation POG ID,Valid POG fixation?,Best POG X,Best POG Y,Valid Best POG fixation?
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.40304,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.41954,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.43583,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.45231,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.46882,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.48507,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.50164,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.51806,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.53453,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.55102,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.56742,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.58375,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.60024,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.61669,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.63313,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.64949,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.66595,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.68242,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.69874,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.71513,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.73161,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.74808,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.76565,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.78117,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.79748,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.81364,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.83029,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.84668,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.86311,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.87951,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.89594,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.91244,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.92883,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.94518,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.96168,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.97812,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,21.99446,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.01099,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.02740,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.04374,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.06026,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.07671,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.09296,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.10953,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.12597,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.14241,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.15898,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.17526,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.19171,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.20814,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.22455,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.24100,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.25741,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.27378,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.29023,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
3,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_5d6.jpg,22.30665,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.53656,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.55296,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.56950,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.58588,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.60231,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.61892,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.63538,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.65153,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.66824,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.68460,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.70089,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.71753,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.73391,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.75028,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.76678,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.78321,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.79956,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.81606,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.83256,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.84892,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.86552,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.88186,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.89821,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.91463,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.93107,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.94751,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.96400,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.98021,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.99675,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.01311,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.02968,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.04610,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.06260,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.07884,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.09534,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.11182,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.12819,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.14463,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.16111,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.17749,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.19395,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.21038,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.22679,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.24322,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.25965,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.27608,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.29251,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.30878,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.32535,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.34179,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.35819,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.37468,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.39108,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.40755,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.42404,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.44037,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.45684,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.47324,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.48969,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.50604,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.52236,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.53882,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.55524,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.57172,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.58803,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.60451,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.62095,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.63721,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.65389,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.67025,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.68715,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.70309,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.71958,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.73638,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.75254,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.76896,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.78542,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.80178,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.81821,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.83473,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.85111,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.86754,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.88391,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.90029,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.91670,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.93312,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.94960,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.96576,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.98266,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,23.99892,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,24.01629,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,24.03160,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,24.04806,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,24.06466,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,24.08113,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,24.09756,0.00000,0.00000,138.84195,0.08223,12,0,0.00000,0.00000,0
